"id";"status";"cat";"ward";"firstDate";"lastDate"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-07-14 06:40:00";"2009-07-14 14:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-07-15 13:45:00";"2009-07-15 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-07-18 06:40:00";"2009-07-18 14:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-07-19 06:40:00";"2009-07-19 14:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-07-21 13:45:00";"2009-07-21 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-07-22 13:45:00";"2009-07-22 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-07-23 13:45:00";"2009-07-23 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-07-24 13:45:00";"2009-07-24 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-07-27 13:45:00";"2009-07-27 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-07-28 13:45:00";"2009-07-28 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-07-29 13:45:00";"2009-07-29 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-08-15 06:40:00";"2009-08-15 14:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-08-16 06:40:00";"2009-08-16 14:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-08-18 13:45:00";"2009-08-18 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-08-19 13:45:00";"2009-08-19 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-08-20 13:45:00";"2009-08-20 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-08-21 13:45:00";"2009-08-21 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-08-24 13:45:00";"2009-08-24 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-08-25 13:45:00";"2009-08-25 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-08-26 13:45:00";"2009-08-26 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-08-29 13:45:00";"2009-08-29 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-08-30 13:45:00";"2009-08-30 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-09-01 06:40:00";"2009-09-01 14:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-09-02 13:45:00";"2009-09-02 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-09-03 13:45:00";"2009-09-03 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-09-05 13:45:00";"2009-09-05 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-09-06 06:40:00";"2009-09-06 14:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-09-07 06:40:00";"2009-09-07 14:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-09-09 13:45:00";"2009-09-09 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-09-11 06:40:00";"2009-09-11 14:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-09-12 13:45:00";"2009-09-12 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-09-13 06:40:00";"2009-09-13 14:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-09-16 13:45:00";"2009-09-16 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-09-17 13:45:00";"2009-09-17 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-09-18 13:45:00";"2009-09-18 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-09-21 06:40:00";"2009-09-21 14:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-09-22 06:40:00";"2009-09-22 14:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-09-23 06:40:00";"2009-09-23 14:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-09-26 06:40:00";"2009-09-26 14:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-09-27 06:40:00";"2009-09-27 14:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-09-28 12:45:00";"2009-09-28 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-09-29 06:40:00";"2009-09-29 15:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-09-30 12:45:00";"2009-09-30 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-10-02 12:45:00";"2009-10-02 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-10-05 12:45:00";"2009-10-05 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-10-06 12:45:00";"2009-10-06 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-10-07 06:40:00";"2009-10-07 15:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-10-10 06:40:00";"2009-10-10 15:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-10-11 06:40:00";"2009-10-11 14:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-10-13 06:40:00";"2009-10-13 14:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-10-14 13:45:00";"2009-10-14 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-10-15 13:45:00";"2009-10-15 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-10-16 13:45:00";"2009-10-16 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-10-19 06:40:00";"2009-10-19 14:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-10-20 06:40:00";"2009-10-20 14:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-10-21 06:40:00";"2009-10-21 14:16:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-10-24 13:45:00";"2009-10-24 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-10-25 13:45:00";"2009-10-25 21:21:00"
"PE-034-SEJ";"PE";"Aide soignant";"Menard 1";"2009-10-26 13:45:00";"2009-10-26 21:21:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-07-01 07:00:00";"2009-07-01 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-07-02 07:00:00";"2009-07-02 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-07-03 07:00:00";"2009-07-03 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-07-06 07:00:00";"2009-07-06 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-07-07 07:00:00";"2009-07-07 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-07-08 07:00:00";"2009-07-08 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-07-11 07:00:00";"2009-07-11 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-07-12 07:00:00";"2009-07-12 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-07-13 07:00:00";"2009-07-13 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-07-15 07:00:00";"2009-07-15 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-07-16 07:00:00";"2009-07-16 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-07-17 07:00:00";"2009-07-17 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-07-20 07:00:00";"2009-07-20 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-07-21 07:00:00";"2009-07-21 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-07-22 13:00:00";"2009-07-22 20:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-07-25 13:00:00";"2009-07-25 20:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-07-26 07:00:00";"2009-07-26 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-07-28 07:00:00";"2009-07-28 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-07-29 13:00:00";"2009-07-29 20:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-07-30 13:00:00";"2009-07-30 20:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-07-31 13:00:00";"2009-07-31 20:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-08-17 07:00:00";"2009-08-17 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-08-18 07:00:00";"2009-08-18 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-08-20 07:00:00";"2009-08-20 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-08-21 07:00:00";"2009-08-21 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-08-22 07:00:00";"2009-08-22 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-08-24 07:00:00";"2009-08-24 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-08-25 07:00:00";"2009-08-25 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-09-05 07:00:00";"2009-09-05 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-09-06 07:00:00";"2009-09-06 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-09-09 07:00:00";"2009-09-09 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-09-10 07:00:00";"2009-09-10 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-09-14 07:00:00";"2009-09-14 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-09-15 07:00:00";"2009-09-15 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-09-16 07:00:00";"2009-09-16 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-09-17 07:00:00";"2009-09-17 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-09-19 07:00:00";"2009-09-19 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-09-20 07:00:00";"2009-09-20 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-09-23 07:00:00";"2009-09-23 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-09-24 07:00:00";"2009-09-24 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-09-28 07:00:00";"2009-09-28 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-09-29 07:00:00";"2009-09-29 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-09-30 07:00:00";"2009-09-30 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-10-03 07:00:00";"2009-10-03 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-10-04 07:00:00";"2009-10-04 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-10-05 07:00:00";"2009-10-05 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-10-07 07:00:00";"2009-10-07 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-10-08 07:00:00";"2009-10-08 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-10-10 07:00:00";"2009-10-10 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-10-11 07:00:00";"2009-10-11 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-10-12 07:00:00";"2009-10-12 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-10-14 07:00:00";"2009-10-14 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-10-15 07:00:00";"2009-10-15 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-10-16 07:00:00";"2009-10-16 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-10-17 07:00:00";"2009-10-17 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-10-18 07:00:00";"2009-10-18 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-10-22 07:00:00";"2009-10-22 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-10-23 07:00:00";"2009-10-23 14:36:00"
"PE-036-QUS";"PE";"ASH";"Menard 1";"2009-10-26 07:00:00";"2009-10-26 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-07-01 13:00:00";"2009-07-01 20:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-07-04 07:00:00";"2009-07-04 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-07-05 07:00:00";"2009-07-05 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-07-07 07:00:00";"2009-07-07 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-07-08 07:00:00";"2009-07-08 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-07-09 07:00:00";"2009-07-09 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-07-10 07:00:00";"2009-07-10 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-07-13 07:00:00";"2009-07-13 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-07-14 07:00:00";"2009-07-14 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-07-15 13:00:00";"2009-07-15 20:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-07-17 13:00:00";"2009-07-17 20:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-07-27 07:00:00";"2009-07-27 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-07-28 07:00:00";"2009-07-28 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-07-29 07:00:00";"2009-07-29 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-08-01 13:00:00";"2009-08-01 20:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-08-02 13:00:00";"2009-08-02 20:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-08-17 13:00:00";"2009-08-17 20:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-08-18 13:00:00";"2009-08-18 20:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-08-19 13:00:00";"2009-08-19 20:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-08-23 07:00:00";"2009-08-23 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-08-24 07:00:00";"2009-08-24 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-08-25 07:00:00";"2009-08-25 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-08-27 07:00:00";"2009-08-27 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-08-29 07:00:00";"2009-08-29 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-08-30 07:00:00";"2009-08-30 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-09-01 07:00:00";"2009-09-01 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-09-02 07:00:00";"2009-09-02 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-09-04 07:00:00";"2009-09-04 16:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-09-07 07:00:00";"2009-09-07 17:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-09-08 07:00:00";"2009-09-08 16:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-09-09 07:00:00";"2009-09-09 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-09-10 07:00:00";"2009-09-10 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-09-12 07:00:00";"2009-09-12 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-09-13 07:00:00";"2009-09-13 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-09-17 07:00:00";"2009-09-17 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-09-18 07:00:00";"2009-09-18 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-09-21 07:00:00";"2009-09-21 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-09-22 07:00:00";"2009-09-22 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-09-23 07:00:00";"2009-09-23 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-09-24 07:00:00";"2009-09-24 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-09-26 07:00:00";"2009-09-26 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-09-27 07:00:00";"2009-09-27 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-09-29 07:00:00";"2009-09-29 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-10-01 07:00:00";"2009-10-01 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-10-02 07:00:00";"2009-10-02 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-10-11 13:00:00";"2009-10-11 20:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-10-13 07:00:00";"2009-10-13 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-10-19 07:00:00";"2009-10-19 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-10-20 07:00:00";"2009-10-20 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-10-21 07:00:00";"2009-10-21 14:36:00"
"PE-037-WAA";"PE";"ASH";"Menard 1";"2009-10-24 07:00:00";"2009-10-24 14:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-07-02 08:00:00";"2009-07-02 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-07-03 08:00:00";"2009-07-03 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-07-06 13:00:00";"2009-07-06 20:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-07-07 13:00:00";"2009-07-07 20:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-07-08 13:00:00";"2009-07-08 20:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-07-11 13:00:00";"2009-07-11 20:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-07-12 13:00:00";"2009-07-12 20:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-07-13 13:00:00";"2009-07-13 20:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-07-15 08:00:00";"2009-07-15 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-07-16 08:00:00";"2009-07-16 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-07-17 08:00:00";"2009-07-17 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-07-20 08:00:00";"2009-07-20 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-07-21 08:00:00";"2009-07-21 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-07-22 08:00:00";"2009-07-22 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-07-25 08:00:00";"2009-07-25 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-07-26 13:00:00";"2009-07-26 20:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-07-27 08:00:00";"2009-07-27 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-07-30 08:00:00";"2009-07-30 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-07-31 08:00:00";"2009-07-31 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-08-03 13:00:00";"2009-08-03 20:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-08-04 13:00:00";"2009-08-04 20:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-08-05 07:00:00";"2009-08-05 14:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-08-08 07:00:00";"2009-08-08 14:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-08-09 07:00:00";"2009-08-09 14:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-08-10 07:00:00";"2009-08-10 14:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-08-11 07:00:00";"2009-08-11 14:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-08-13 07:00:00";"2009-08-13 14:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-08-14 13:00:00";"2009-08-14 20:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-09-01 08:00:00";"2009-09-01 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-09-02 08:00:00";"2009-09-02 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-09-03 08:00:00";"2009-09-03 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-09-05 08:00:00";"2009-09-05 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-09-11 08:00:00";"2009-09-11 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-09-14 08:00:00";"2009-09-14 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-09-15 08:00:00";"2009-09-15 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-09-16 08:00:00";"2009-09-16 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-09-19 08:00:00";"2009-09-19 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-09-20 08:00:00";"2009-09-20 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-09-21 08:00:00";"2009-09-21 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-09-22 08:00:00";"2009-09-22 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-09-25 08:00:00";"2009-09-25 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-09-28 08:00:00";"2009-09-28 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-09-30 08:00:00";"2009-09-30 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-10-01 08:00:00";"2009-10-01 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-10-03 08:00:00";"2009-10-03 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-10-04 08:00:00";"2009-10-04 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-10-06 08:00:00";"2009-10-06 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-10-07 08:00:00";"2009-10-07 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-10-12 08:00:00";"2009-10-12 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-10-13 08:00:00";"2009-10-13 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-10-14 08:00:00";"2009-10-14 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-10-17 08:00:00";"2009-10-17 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-10-18 08:00:00";"2009-10-18 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-10-22 08:00:00";"2009-10-22 15:36:00"
"PE-038-BEC";"PE";"ASH";"Menard 1";"2009-10-23 08:00:00";"2009-10-23 15:36:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-07-01 07:00:00";"2009-07-01 13:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-07-02 13:00:00";"2009-07-02 20:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-07-03 13:00:00";"2009-07-03 20:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-07-18 13:00:00";"2009-07-18 20:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-07-19 13:00:00";"2009-07-19 20:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-07-22 07:00:00";"2009-07-22 14:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-07-23 07:00:00";"2009-07-23 14:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-07-24 07:00:00";"2009-07-24 14:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-07-27 13:00:00";"2009-07-27 20:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-07-28 13:00:00";"2009-07-28 20:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-08-03 07:00:00";"2009-08-03 14:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-08-04 07:00:00";"2009-08-04 14:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-08-05 16:00:00";"2009-08-05 20:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-08-06 07:00:00";"2009-08-06 14:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-08-08 13:00:00";"2009-08-08 20:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-08-09 13:00:00";"2009-08-09 20:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-08-12 16:00:00";"2009-08-12 20:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-08-13 16:00:00";"2009-08-13 20:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-08-15 13:00:00";"2009-08-15 20:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-08-16 13:00:00";"2009-08-16 20:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-08-20 16:00:00";"2009-08-20 20:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-08-21 16:00:00";"2009-08-21 20:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-08-26 07:00:00";"2009-08-26 13:00:00"
"PE-039-CAJ";"PE";"ASH";"Menard 1";"2009-08-27 07:00:00";"2009-08-27 13:00:00"
"PE-040-LEG";"PE";"Aide soignant";"Menard 1";"2009-07-01 06:40:00";"2009-07-01 14:16:00"
